Distance,curvature,predicted_speed
5423.359298069438,-0.0009741020957282463,155.06407676490193
5432.854423809474,-0.0009693943151605788,150.28045534079348
5442.355865747497,-0.0009648425320704151,133.2097282992319
5451.863473503829,-0.0009604478811000597,128.08840879619564
5461.377088692584,-0.000956211394967742,127.77550816526353
5470.8965452382,-0.0009521340114204431,125.783565807063
5480.421669689654,-0.0009482165799176436,125.783565807063
5489.952281532413,-0.0009444598680271588,125.70630702714445
5499.488193498138,-0.000940864567465031,124.7844860700626
5509.029211872209,-0.0009374312998926495,123.99443496580079
5518.575136799099,-0.0009341606224751696,123.3817238292141
5528.125762585672,-0.0009310530330888555,122.34028646942684
5537.68087800247,-0.0009281089752099197,122.18004972132076
5547.240266583038,-0.000925328842617378,121.04010599484413
5556.803706921392,-0.0009227129837954295,120.54864224814483
5566.370972967688,-0.000920261705988527,120.31052628611288
5575.941834322175,-0.0009179752790950767,120.31052628611288
5585.51605652753,-0.000915853939223359,120.31052628611288
5595.093401359656,-0.0009138978919680954,120.31052628611288
5604.673627117048,-0.0009121073155316875,120.31052628611288
5614.2564889088135,-0.000910482363487637,120.31052628611288
5623.841738941444,-0.0009090231673339447,120.31052628611288
5633.4291268044635,-0.0009077298388066743,120.33363526360276
5643.01839975502,-0.0009066024719289449,120.33363526360276
5652.609303001574,-0.0009056411448184411,119.74854806743399
5662.201579986741,-0.0009048459212703807,119.51839755311656
5671.794972669444,-0.0009042168521390643,118.91270580816428
5681.389221806452,-0.0009037539764017784,118.91270580816428
5690.984067233436,-0.0009034573220032907,118.62609005706338
5700.5792481456565,-0.0009033269065447232,118.62609005706338
5710.174503378381,-0.0009033627377072323,118.62609005706338
5719.769571687157,-0.0009035648133933253,118.62609005706338
5729.364192028056,-0.000903933121672526,118.91270580816428
5738.958103837993,-0.0009044676405399196,119.51839755311656
5748.55104731525,-0.0009051683373842773,119.74854806743399
5758.142763700304,-0.0009060351682408121,120.33363526360276
5767.732995557082,-0.0009070680768398603,120.33363526360276
5777.321487054743,-0.0009082669933689708,120.31052628611288
5786.9079842501205,-0.0009096318330632608,120.31052628611288
5796.492235370918,-0.0009111624945161719,120.31052628611288
5806.073991099768,-0.0009128588577231617,120.31052628611288
5815.65300485927,-0.0009147207819617748,120.31052628611288
5825.229033098106,-0.0009167481033928451,120.31052628611288
5834.801835578342,-0.000918940632362609,120.31052628611288
5844.3711756640205,-0.0009212981504881937,120.31052628611288
5853.93682061112,-0.0009238204075254575,120.73941144529738
5863.498541859015,-0.0009265071179490451,122.18004972132076
5873.05611532349,-0.0009293579572190331,122.34028646942684
5882.609321691431,-0.0009323725578405693,123.3817238292141
5892.157946717252,-0.0009355505051587831,123.3817238292141
5901.701781521155,-0.0009388913328345319,124.7844860700626
5911.240622889294,-0.0009423945180780952,125.5154746387035
5920.774273575919,-0.0009460594765722923,125.79586914832271
5930.302542607565,-0.0009498855571353615,125.783565807063
5939.825245589343,-0.000953872036092571,125.783565807063
5949.342205013398,-0.000958018111337224,128.07994434339062
5958.853250569579,-0.0009623228961574324,133.2097282992319
5968.358219458356,-0.0009667854127003085,150.11983849266267
5977.856956706039,-0.0009714045851733343,150.28045534079348
5987.349315482305,-0.0009761792327946509,155.2029199432351
5996.835157420065,-0.000981108062381896,155.21990110863783
6006.314352937678,-0.0009861896607296122,155.21990110863783
6015.786781563516,-0.0009914224866675967,155.05962443887282
6025.252332262873,-0.000996804862816647,155.66093606070365
6034.710903767188,-0.0010023349671401155,155.77883014045207
6044.162404905571,-0.0010080108242023333,155.7268908761179
6053.606754938573,-0.0010138302961906263,155.7268908761179
6063.043883894158,-0.0010197910737002856,155.60649409491754
6072.473732905811,-0.0010258906662861619,155.10607638727433
6081.896254552691,-0.0010321263928470947,155.04470976942824
6091.31141320175,-0.0010384953718433002,154.5677781211425
6100.719185351698,-0.0010447147027999048,154.5677781211425
6110.119559978695,-0.0010490828679426173,154.5677781211425
6119.512640258261,-0.001049902906090968,154.5677781211425
6128.899033571072,-0.0010482558971281499,154.5677781211425
6138.279493030939,-0.001045934473813753,154.5677781211425
6147.6547626289885,-0.0010433760069536585,154.5677781211425
6157.025577045222,-0.001040585238276531,154.5677781211425
6166.392661508187,-0.0010375670261594519,154.5677781211425
6175.756731661668,-0.0010343264485898206,154.5677781211425
6185.118493438491,-0.0010308687882616577,155.04470976942824
6194.478642941503,-0.001027199517475686,155.51021621977878
6203.837866331756,-0.001023324282775142,155.10607638727433
6213.196839723953,-0.0010192488894856524,155.60649409491754
6222.5562290891385,-0.0010149792862171702,155.35085626084575
6231.916690164648,-0.0010105215493756692,155.7268908761179
6241.278868371311,-0.0010058818677697765,155.7617346594544
6250.643398737854,-0.0010010665272773274,155.77883014045207
6260.010905832496,-0.0009960818957675723,155.52907433306453
6269.38200370163,-0.0009909344083060638,155.05962443887282
6278.757295815581,-0.0009856305525352896,155.21990110863783
6288.1373750213115,-0.0009801768544754378,155.06989923391515
6297.52282350201,-0.0009745798647120018,155.2029199432351
6306.91421274346,-0.0009688461449723543,150.28045534079348
6316.3121035070535,-0.0009629822551829367,133.2097282992319
6325.717045809369,-0.0009569947409639135,128.07994434339062
6335.129578908131,-0.0009508901216897826,125.783565807063
6344.550231294473,-0.0009446748790794421,125.79586914832271
6353.9795206912995,-0.0009383554463177874,124.7844860700626
6363.417954057645,-0.0009319381977402981,123.3817238292141
6372.866027598838,-0.000925429439124216,122.18004972132076
6382.324226782314,-0.0009188353985707116,120.31052628611288
6391.793026358938,-0.0009121622179444732,120.31052628611288
6401.272890389609,-0.0009054159449531743,119.74854806743399
6410.764272277024,-0.0008986025258021447,118.62609005706338
6420.267614802404,-0.0008917277984351586,118.25363283866277
6429.783350166976,-0.0008847974863797669,118.25363283866277
6439.311900038083,-0.0008778171931365572,118.46560200174515
6448.853675599689,-0.0008707923971630271,119.14916528360918
6458.409077607116,-0.000863728447417767,120.4258711994612
6467.978496445837,-0.0008566305593982483,120.4258711994612
6477.5623121941135,-0.000849503811747587,120.78797274429888
6487.160894689336,-0.0008423531433521313,120.78797274429888
6496.774603597844,-0.000835183350902744,120.78797274429888
6506.403788488072,-0.0008279990869456673,120.78797274429888
6516.048788906832,-0.0008208048583850712,120.78797274429888
6525.709934458555,-0.0008136050254159858,120.78797274429888
6535.387544887342,-0.0008064038008165007,121.89201748916913
6545.081930161609,-0.000799205249658767,121.89201748916913
6554.793390561202,-0.0007920132894029785,122.50884190280762
6564.522216766787,-0.0007848316902891943,125.53991718497723
6574.268689951384,-0.0007776640760564292,125.53991718497723
6584.033081873854,-0.0007705139249717127,125.53991718497723
6593.815654974221,-0.0007633845711191565,129.4604778536536
6603.616662470641,-0.0007562792059554191,145.00925261844102
6613.436348457923,-0.0007492008800935514,146.58175887048893
6623.274948007402,-0.0007421525052871522,146.58175887048893
6633.132687268088,-0.000735136856636937,148.16315254523388
6643.009783568912,-0.000728156574947452,150.38502896986247
6652.906445521967,-0.0007212141692390377,153.08104207698668
6662.82287312661,-0.0007143120194244945,156.28166731732398
6672.759257874315,-0.0007074523790905179,156.28166731732398
6682.715782854154,-0.0007006373783935417,156.28166731732398
6692.692622858807,-0.0006938690270271483,156.74438571348466
6702.689944490981,-0.0006871492172968972,157.79714388970987
6712.707906270155,-0.0006804797272580718,157.9152614820025
6722.746658739533,-0.0006738622238618244,157.9557077691768
6732.806344573143,-0.0006672982661896937,157.9557077691768
6742.88709868296,-0.000660789308706653,157.99161416805
6752.989048325995,-0.0006543367045107446,157.98453911535972
6763.11231321126,-0.0006479417086004343,157.98453911535972
6773.25700560653,-0.0006416054811346809,158.04701778692333
6783.423230444843,-0.0006353290907171222,158.04701778692333
6793.611085430656,-0.0006291135176176164,158.33577920577144
6803.820661145605,-0.0006229596569762425,158.32678052563008
6814.052041153793,-0.0006168683220189837,158.32678052563008
6824.305302106567,-0.000610840247179611,158.32678052563008
6834.580513846726,-0.0006048760911971665,158.32678052563008
6844.8777395121,-0.0005989764401997606,158.32678052563008
6855.197035638452,-0.000593141810705994,158.50406288694404
6865.538452261691,-0.0005873726525508004,158.50406288694404
6875.902033019304,-0.0005816693518011616,158.50406288694404
6886.287815251016,-0.0005760322335909421,158.50406288694404
6896.695830098612,-0.0005704615648671285,158.50406288694404
6907.12610260491,-0.0005649575571110631,158.50406288694404
6917.5786518118375,-0.0005595203689617849,158.50406288694404
6928.0534908575955,-0.0005541501087868926,158.183124473862
6938.550627072879,-0.0005488468371904885,157.49663049109105
6949.07006207615,-0.0005436105694134184,157.49663049109105
6959.611791867901,-0.0005384412777054995,157.49663049109105
6970.175806923943,-0.0005333388936102658,157.49663049109105
6980.762092287658,-0.0005283033101657911,157.4895970789479
6991.370627661233,-0.0005233343840579636,157.4895970789479
7002.001387495841,-0.0005184319376809081,157.30423158625345
7012.654341080776,-0.0005135957611374962,157.3421753501515
7023.3294526315085,-0.0005088256141826879,156.73348047513073
7034.026681376692,-0.0005041212280702372,156.4664062645715
7044.745981644078,-0.0004994823073480715,156.4664062645715
7055.487302945349,-0.0004949085315976577,156.4664062645715
7066.250590059875,-0.0004903995570801776,156.4664062645715
7077.035783117375,-0.0004859550183404532,156.4664062645715
7087.842817679497,-0.0004815745297492321,156.4664062645715
7098.6716248203065,-0.00047725768696177997,156.4664062645715
7109.522131205696,-0.0004730040683354953,156.4664062645715
7120.394259171699,-0.00046881323628467775,156.4664062645715
7131.287926801736,-0.00046468473857510926,156.4664062645715
7142.203048002781,-0.00046061810956619925,156.4664062645715
7153.139532580456,-0.00045661287139442164,156.4664062645715
7164.097286313056,-0.0004526685351065199,156.4664062645715
7175.076211024531,-0.0004487846017421395,156.4664062645715
7186.076204656392,-0.00044496056336890155,156.4664062645715
7197.097161338605,-0.0004411959040628944,156.4664062645715
7208.138971459418,-0.0004374901008509584,156.4664062645715
7219.20152173419,-0.00043384262459269005,156.4664062645715
7230.2846952731825,-0.0004302529408442203,156.4664062645715
7241.38837164835,-0.00042672051066824685,156.4664062645715
7252.512426959147,-0.0004232447913789895,156.93805502885905
7263.656733897331,-0.0004198252372896645,156.93805502885905
7274.821161810799,-0.00041646130040240995,157.1812489492627
7286.00557676646,-0.00041315243105695176,157.1812489492627
7297.209841612155,-0.00040989807855303665,157.1812489492627
7308.433816037643,-0.000406697691734738,157.1812489492627
7319.677356634645,-0.0004035507195507038,157.1812489492627
7330.9403169559855,-0.00040045661157647603,157.1812489492627
7342.2225475738305,-0.00039741481850473595,157.5422239117553
7353.52389613702,-0.00039442479261506255,157.5422239117553
7364.844207427545,-0.0003914859882176791,157.5422239117553
7376.183323416146,-0.00038859786205761926,158.17859877117095
7387.541083317055,-0.00038575987370576535,159.19646952087953
7398.917323641919,-0.00038297148593441794,159.24669096894942
7410.311878252871,-0.0003802321650461578,159.24669096894942
7421.7245784148145,-0.00037754138119688933,159.29443386632337
7433.155252846892,-0.00037489860870698025,159.27243846885153
7444.603727773171,-0.00037230332633043104,159.27243846885153
7456.069826972567,-0.00036975501751959053,159.27243846885153
7467.553371827986,-0.0003672531706707049,159.27243846885153
7479.054181374746,-0.00036479727934834153,159.27243846885153
7490.572072348249,-0.0003623868425048511,159.27243846885153
7502.106859230937,-0.00036002136466627924,159.27243846885153
7513.658354298543,-0.00035770035610934413,159.27243846885153
7525.226367665644,-0.000355423333047696,159.27243846885153
7536.810707330539,-0.0003531898177724665,160.36124492818556
7548.411179219463,-0.0003509993387874179,160.36124492818556
7560.027587230123,-0.000348851430957171,160.36124492818556
7571.659733274627,-0.00034674563561206984,160.36124492818556
7583.30741732175,-0.00034468150066007395,160.36124492818556
7594.970437438608,-0.00034265858068947646,160.36124492818556
7606.648589831715,-0.0003406764370497907,160.36124492818556
7618.341668887447,-0.000338734637938409,160.61021867215175
7630.049467211935,-0.0003368327584702621,160.61021867215175
7641.771775670378,-0.00033497038074238166,160.61021867215175
7653.508383425818,-0.00033314709388715375,160.61021867215175
7665.2590779773545,-0.0003313624941211858,160.61021867215175
7677.023645197837,-0.00032961618479972047,160.61021867215175
7688.80186937103,-0.0003279077764427812,160.61021867215175
7700.593533228281,-0.0003262368867619786,160.61021867215175
7712.398417984683,-0.00032460314069670247,160.61021867215175
7724.216303374753,-0.00032300617043387814,160.9400685972669
7736.046967687637,-0.00032144561542167,160.9400685972669
7747.890187801854,-0.00031992112237717494,160.9400685972669
7759.745739219589,-0.00031843234529928076,160.9400685972669
7771.613396100537,-0.0003169789454742409,160.49165104105896
7783.492931295325,-0.00031556059147397174,160.49165104105896
7795.384116378516,-0.00031417695915392734,160.49165104105896
7807.286721681195,-0.00031282773164140784,160.04970238787197
7819.200516323162,-0.00031151259934107786,159.03117921400087
7831.125268244744,-0.0003102312599197096,155.56322686828258
7843.0607442382125,-0.00030898341828055015,155.16177034908395
7855.00670997885,-0.0003077687865641965,155.04389029857862
7866.962930055648,-0.0003065870841317842,154.56063056090758
7878.92916800166,-0.0003054380375373822,152.78904496339186
7890.905186324025,-0.00030432138051158007,151.87744377095692
7902.890746533642,-0.000303236853945311,149.1860908187518
7914.8856091745565,-0.00030218420586661135,148.91617874067992
7926.889533852999,-0.00030116319141477104,147.96211197362504
7938.902279266168,-0.0003001735728156915,147.6889471621225
7950.923603230678,-0.00029921511936325797,144.1326248048907
7962.953262710765,-0.00029828760739315866,142.76501431112925
7974.991013846193,-0.0002973908202529093,142.7953381506557
7987.0366119799055,-0.0002965245482796893,143.2286337911999
7999.089811685433,-0.00029568858877447666,142.82478188894657
8011.150366794038,-0.00029488274597673953,142.1388433973955
8023.218030421631,-0.00029410683103971803,138.48933255706567
8035.292554995468,-0.0002933606619989139,135.08787355539644
8047.373692280606,-0.0002926440637555288,117.4383213669249
8059.4611934061695,-0.00029195686804903967,110.36938010282267
8071.554808891408,-0.0002912989134209262,109.96994645379387
8083.6542886715515,-0.00029067004520480787,109.96994645379387
8095.759382123487,-0.0002900701155013142,109.96994645379387
8107.8698380912565,-0.0002894989831470265,109.96994645379387
8119.985404911388,-0.00028895651369453324,108.22446542240296
8132.105830438064,-0.0002884425793936026,107.91150587687716
8144.230862068128,-0.0002879570591722302,107.91150587687716
8156.360246765964,-0.0002874998386094062,107.91150587687716
8168.493731088213,-0.0002870708099140505,107.91150587687716
8180.631061208393,-0.00028666987191504166,107.91150587687716
8192.771982941364,-0.0002862969300441886,107.91150587687716
8204.916241767705,-0.00028595189631032365,107.67231035028387
8217.063582857973,-0.0002856346892865546,107.67231035028387
8229.213751096853,-0.000285345234100462,108.1477554611406
8241.36649110725,-0.0002850834624146523,108.1477554611406
8253.521547274264,-0.0002848493124206674,108.73377655261507
8265.678663769108,-0.0002846427288243037,108.75941570461488
8277.83758457295,-0.0002844636628280979,108.92284385591103
8289.998053500702,-0.0002843120721346817,109.03686294426849
8302.159814224755,-0.00028418792093468326,109.18193052213209
8314.32261029866,-0.0002840911798953304,109.21876545756984
8326.486185180782,-0.00028402182615920997,109.21876545756984
8338.650282257926,-0.00028397984334000456,109.21876545756984
8350.814644868919,-0.0002839652215161019,109.21876545756984
8362.979016328205,-0.0002839779572323025,109.21876545756984
8375.143139949418,-0.0002840180534991699,109.21876545756984
8387.306759068948,-0.00028408551979149663,109.21876545756984
8399.469617069533,-0.0002841803720502829,109.21876545756984
8411.631457403848,-0.0002843026326849607,109.18193052213209
8423.792023618122,-0.0002844523305828255,109.03686294426849
8435.951059375793,-0.00028462950110716775,108.92284385591103
8448.108308481187,-0.0002848341861066839,108.73377655261507
8460.263514903249,-0.00028506643393065264,108.73377655261507
8472.416422799322,-0.0002853262994270159,108.1477554611406
8484.566776538999,-0.0002856138439527281,108.1477554611406
8496.714320728013,-0.00028592913539513296,107.67231035028387
8508.85880023224,-0.0002862722481765726,107.91150587687716
8520.999960201747,-0.0002866432632684625,107.91150587687716
8533.137546094962,-0.0002870422682099642,107.91150587687716
8545.271303702923,-0.00028746935712012947,107.91150587687716
8557.40097917363,-0.0002879246307126049,107.91150587687716
8569.526319036533,-0.0002884081963160296,107.91150587687716
8581.647070227105,-0.0002889201678966655,108.22446542240296
8593.762980111584,-0.0002894606660694796,109.96994645379387
8605.873796511816,-0.00029002981812146215,109.96994645379387
8617.979267730272,-0.0002906277580386045,109.96994645379387
8630.079142575198,-0.0002912546265203709,109.96994645379387
8642.173170385924,-0.00029191057100151304,110.0948310086554
8654.26110105837,-0.00029259574568179906,117.4383213669249
8666.34268507069,-0.0002933103115475635,134.4876430513242
8678.417673509128,-0.0002940544363911407,138.61084318378437
8690.485818094066,-0.00029482829483871206,142.1388433973955
8702.546871206252,-0.0002956320683815661,142.82478188894657
8714.600585913271,-0.0002964659453934424,143.2286337911999
8726.646715996205,-0.00029733012115437337,142.7953381506557
8738.68501597654,-0.0002982247978841937,142.7953381506557
8750.715241143304,-0.0002991501847656514,142.76501431112925
8762.737147580438,-0.0003001064979664817,146.6790128564092
8774.750492194444,-0.00030109396066821387,147.85571426969707
8786.755032742274,-0.00030211280309386154,148.67101558995114
8798.750527859505,-0.00030316326252529123,148.91617874067992
8810.736737088782,-0.0003042455833344846,150.44235480986927
8822.713420908562,-0.00030536001700472826,152.54763678450266
8834.680340762152,-0.00030650682215028666,153.1632361088928
8846.637259087056,-0.0003076862645466029,154.56063056090758
8858.583939344642,-0.00030889861714308625,154.98134635104012
8870.520146050136,-0.00031014416008408026,155.16177034908395
8882.445644802943,-0.0003114231807316098,155.56322686828258
8894.36020231734,-0.00031273597367834056,159.03117921400087
8906.263586453499,-0.0003140828407615458,160.04970238787197
8918.155566248886,-0.00031546409107725555,160.49165104105896
8930.035911950057,-0.00031688004099292847,160.49165104105896
8941.9043950448,-0.00031833101415220283,160.9400685972669
8953.760788294714,-0.0003198173414802074,160.9400685972669
8965.60486576818,-0.0003213393611906567,160.9400685972669
8977.436402873747,-0.00032289741878349643,160.9400685972669
8989.255176393952,-0.00032449186703541335,160.9400685972669
9001.06096451958,-0.0003261230659978576,160.61021867215175
9012.853546884377,-0.00032779138298842853,160.61021867215175
9024.632704600224,-0.0003294971925668242,160.61021867215175
9036.398220292782,-0.0003312408765192928,160.61021867215175
9048.149878137618,-0.0003330228238336978,160.61021867215175
9059.88746389684,-0.0003348434306666042,160.61021867215175
9071.610764956225,-0.00033670310030746887,160.61021867215175
9083.319570362883,-0.00033860224313288006,160.61021867215175
9095.013670863425,-0.0003405412765654193,160.36124492818556
9106.692858942706,-0.00034252062501461414,160.36124492818556
9118.356928863093,-0.0003445407198041587,160.36124492818556
9130.005676704326,-0.00034660199911200904,160.36124492818556
9141.638900403936,-0.00034870490789455487,160.36124492818556
9153.256399798267,-0.00035084989778223357,160.36124492818556
9164.8579766641,-0.00035303742699040836,160.36124492818556
9176.443434760882,-0.0003552679602210409,159.27243846885153
9188.012579873606,-0.0003575419685289223,159.27243846885153
9199.56521985631,-0.0003598599291992201,159.27243846885153
9211.101164676238,-0.00036222232561070316,159.27243846885153
9222.620226458677,-0.00036462964707495037,159.27243846885153
9234.122219532459,-0.00036708238867725723,159.27243846885153
9245.606960476163,-0.00036958105109205367,159.27243846885153
9257.074268165024,-0.000372126140384012,159.27243846885153
9268.523963818563,-0.0003747181678088375,159.27243846885153
9279.955871048936,-0.0003773576495825011,159.29443386632337
9291.369815910048,-0.00038004510663252624,159.24669096894942
9302.765626947406,-0.0003827810643460725,159.24669096894942
9314.143135248763,-0.00038556605228702736,159.19646952087953
9325.502174495532,-0.00038840060389601957,158.17859877117095
9336.842581014997,-0.0003912852561713596,157.5422239117553
9348.164193833352,-0.0003942205493292964,157.5422239117553
9359.466854729553,-0.00039720702644401647,157.5422239117553
9370.750408290001,-0.00040024523305088445,157.1812489492627
9382.014701964095,-0.0004033357167424962,157.1812489492627
9393.259586120626,-0.0004064790267323857,157.1812489492627
9404.48491410507,-0.0004096757133842846,157.1812489492627
9415.690542297758,-0.0004129263277235922,157.1812489492627
9426.876330172945,-0.0004162314209135875,157.1812489492627
9438.042140358804,-0.00041959154370443307,156.93805502885905
9449.18783869834,-0.00042300724584870054,156.93805502885905
9460.313294311249,-0.00042647907548159255,156.4664062645715
9471.418379656718,-0.0004300075784713282,156.4664062645715
9482.502970597197,-0.000433593297726323,156.4664062645715
9493.566946463148,-0.0004372367724710541,156.4664062645715
9504.610190118761,-0.00044093853748967103,156.4664062645715
9515.632588028688,-0.00044469912230981576,156.4664062645715
9526.634030325768,-0.0004485190503562744,156.4664062645715
9537.614410879774,-0.00045239883807029465,156.4664062645715
9548.573627367188,-0.0004563389939682231,156.4664062645715
9559.511581341994,-0.000460340017659888,156.4664062645715
9570.428178307544,-0.000464402398822102,156.4664062645715
9581.323327789443,-0.00046852661611929407,156.4664062645715
9592.196943409515,-0.0004727131360731026,156.4664062645715
9603.04894296082,-0.0004769624118809203,156.4664062645715
9613.879248483741,-0.0004812748821786146,156.4664062645715
9624.687786343162,-0.00048565096974780854,156.4664062645715
9635.474487306707,-0.0004900910801739027,156.4664062645715
9646.239286624072,-0.0004945956004260118,156.4664062645715
9656.982124107442,-0.0004991648973926072,156.4664062645715
9667.702944212991,-0.0005037993163627972,156.4664062645715
9678.401696123476,-0.0005084991794170102,156.73348047513073
9689.078333831905,-0.0005132647837792014,157.3421753501515
9699.732816226315,-0.000518096400095406,157.30423158625345
9710.3651071756,-0.0005229942706368446,157.4895970789479
9720.975175616439,-0.0005279586074529709,157.4895970789479
9731.562995641289,-0.0005329895904375436,157.49663049109105
9742.128546587443,-0.0005380873653348559,157.49663049109105
9752.671813127137,-0.0005432520416810243,157.49663049109105
9763.192785358715,-0.0005484836906595077,157.49663049109105
9773.691458898804,-0.0005537823428974706,158.183124473862
9784.16783497554,-0.0005591479861891705,158.50406288694404
9794.621920522764,-0.0005645805631417602,158.50406288694404
9805.053728275223,-0.0005700799687568775,158.50406288694404
9815.463276864723,-0.0005756460479426868,158.50406288694404
9825.85059091723,-0.0005812785929471703,158.50406288694404
9836.215701150897,-0.0005869773407237094,158.50406288694404
9846.558644474957,-0.0005927419702466419,158.50406288694404
9856.8794640895,-0.0005985720997424336,158.32678052563008
9867.178209586069,-0.0006044672838553154,158.32678052563008
9877.454937049048,-0.0006104270107656984,158.32678052563008
9887.709709157813,-0.0006164506992421838,158.32678052563008
9897.942595289596,-0.0006225376956413135,158.32678052563008
9908.153671623017,-0.000628687270846382,158.33577920577144
9918.343021242246,-0.0006348986171705905,158.04701778692333
9928.510734241745,-0.0006411708452199282,158.04701778692333
9938.656907831524,-0.0006475029806960848,157.98453911535972
9948.781646442869,-0.0006538939611937573,157.98453911535972
9958.885061834475,-0.0006603426329659474,157.99161416805
9968.967273198918,-0.0006668477476527757,157.9557077691768
9979.028407269407,-0.0006734079590281627,157.9557077691768
9989.068598426737,-0.0006800218197284695,157.9152614820025
9999.087988806368,-0.0006866877779812972,157.79714388970987
10009.08672840556,-0.0006934041743695698,156.74438571348466
10019.064975190455,-0.0007001692386113623,156.28166731732398
10029.022895203061,-0.0007069810863764669,156.28166731732398
10038.96066266801,-0.0007138377161563368,156.28166731732398
10048.878460099002,-0.0007207370062005015,153.08104207698668
10058.776478404845,-0.0007276767115300681,150.38502896986247
10068.654916994976,-0.0007346544610288051,148.16315254523388
10078.513983884364,-0.0007416677546577931,146.58175887048893
10088.353895797662,-0.0007487139607882726,146.58175887048893
10098.174878272517,-0.0007557903136569187,145.00925261844102
10107.97716576189,-0.000762893910997637,129.4604778536536
10117.76100173527,-0.000770021711840233,125.53991718497723
10127.526638778665,-0.0007771705344987911,125.53991718497723
10137.274338693194,-0.0007843370547736386,125.53991718497723
10147.004372592186,-0.0007915178043790852,122.50884190280762
10156.717020996612,-0.0007987091696405255,121.89201748916913
10166.412573928706,-0.000805907390453381,121.89201748916913
10176.09133100364,-0.0008131085595258907,121.36275098174242
10185.75360151906,-0.0008203086219530877,120.78797274429888
10195.39970454237,-0.0008275033751358669,120.78797274429888
10205.029968995554,-0.0008346884690414338,120.78797274429888
10214.644733737403,-0.0008418594068461411,120.78797274429888
10224.244347642963,-0.0008490115459934497,120.78797274429888
10233.829169680024,-0.0008561400996671831,120.78797274429888
10243.399568982488,-0.0008632401387234728,120.4258711994612
10252.95592492043,-0.0008703065940681042,120.2035525645016
10262.498627166671,-0.000877334259523639,119.14916528360918
10272.02807575969,-0.000884317795223322,118.38452537239408
10281.544681162679,-0.0008912517314967368,118.25363283866277
10291.048864318569,-0.0008981304733022849,118.62609005706338
10300.54105670084,-0.0009049483052213907,119.74854806743399
10310.021700359921,-0.0009116993970075406,120.31052628611288
10319.491247965016,-0.0009183778097083877,120.31052628611288
10328.950162841156,-0.0009249775023835639,121.04010599484413
10338.398919001307,-0.0009314923394094191,123.34708073988357
10347.838001173346,-0.000937916098368844,123.99443496580079
10357.267904821741,-0.0009442424785481461,125.70630702714445
10366.689136163759,-0.0009504651100298918,125.783565807063
10376.10221218002,-0.0009565775633720737,127.77550816526353
10385.507660619262,-0.0009625733598606527,133.2097282992319
10394.906019997125,-0.0009684459823492379,150.0676131780752
10404.29783958883,-0.0009741888866422395,155.06407676490193
10413.683679415588,-0.0009797955134158828,155.06989923391515
10423.064110224617,-0.000985259300660691,155.21990110863783
10432.439713462614,-0.0009905736965961005,155.05962443887282
10441.811081242586,-0.0009957321730560626,154.97850819397482
10451.178816303902,-0.0010007282393004319,155.66093606070365
10460.54353196549,-0.00100555545619763,155.7617346594544
10469.90585207206,-0.0010102074507559954,155.7268908761179
10479.26641093329,-0.0010146779309567584,155.7268908761179
10488.625853255913,-0.0010189607008261033,155.59349778264047
10497.984834068597,-0.0010230496757104414,155.26641314814398
10507.344018639667,-0.0010269388976885973,155.10607638727433
10516.704082387547,-0.0010306225510563825,155.6164450381784
10526.065710783954,-0.0010340949778304548,155.04470976942824
10535.429599249837,-0.0010373506932132533,154.5677781211425
10544.796453044066,-0.001040384400937474,154.5677781211425
10554.166987144907,-0.0010431910084233668,154.5677781211425
10563.541926124313,-0.00104576564169212,154.5677781211425
10572.922004015118,-0.001048103659951775,154.5677781211425
10582.307964171168,-0.0007866001308607424,124.74411883441958
10591.700559120534,-0.0005245250215791602,157.4895970789479
